BookId,Title,Author,AuthorLF,AdditionalAuthors,ISBN,ISBN13,MyRating,AverageRating,Publisher,Binding,NumberOfPages,YearPublished,OriginalPublicationYear,DateRead,DateAdded,Bookshelves,BookshelvesWithPositions,ExclusiveShelf,MyReview,Spoiler,PrivateNotes,ReadCount,RecommendedFor,RecommendedBy,OwnedCopies,OriginalPurchaseDate,OriginalPurchaseLocation,Condition,ConditionDescription,BCID
298317,"Preludes & Nocturnes (The Sandman, #1)",Neil Gaiman,"Gaiman, Neil","Sam Kieth, Mike Dringenberg, Malcolm Jones III, Karen Berger","=""""","=""""",5,4.24,DC Comics/Vertigo,Hardcover,240,1993,1989,2008/09/09,2008/09/09,comics,comics (#27),read,,,,1,,,0,,,,,
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",5,4.36,DC Comics,Paperback,416,2005,1987,2008/09/01,2008/08/24,"comics, 2008","comics (#26), 2008 (#14)",read,,,,1,,,0,,,,,
830,Snow Crash,Neal Stephenson,"Stephenson, Neal",Guy Abadia,"=""0553380958""","=""9780553380958""",4,4.03,Bantam Books,Paperback,438,2000,1992,2008/09/02,2008/08/24,,,read,,,,1,,,0,,,,,
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0312282990""","=""9780312282998""",4,4.18,Picador USA,Paperback,639,2001,2000,2008/08/24,2008/08/01,"2008, coolcatsbookclub","2008 (#21), coolcatsbookclub (#4)",read,,,,1,,,0,,,,,
766860,"I Spit on Your Graves (Vernon Sullivan, #1)",Boris Vian,"Vian, Boris",Vernon Sullivan,"=""096623460X""","=""9780966234602""",4,3.61,Tamtam Books,Paperback,177,2013,1946,2008/08/01,2008/07/31,2008,2008 (#13),read,,,,1,,,0,,,,,
59960,Batman: The Dark Knight Returns,Frank Miller,"Miller, Frank","Klaus Janson, Lynn Varley","=""156389341X""","=""9781563893414""",4,4.26,DC Comics,Hardcover,197,2012,1986,2008/07/29,2008/07/31,"comics, 2008","comics (#25), 2008 (#12)",read,,,,1,,,0,,,,,
292055,The Complete Joy of Homebrewing,Charles Papazian,"Papazian, Charles",,"=""0060531053""","=""9780060531058""",4,4.27,William Morrow Paperbacks,Paperback,432,2003,1980,2008/07/15,2008/07/02,,,read,,,,1,,,0,,,,,
3805,The Corrections,Jonathan Franzen,"Franzen, Jonathan",,"=""1841156736""","=""9781841156736""",5,3.80,Fourth Estate Paperbacks,Paperback,653,2002,2001,2008/07/15,2008/07/02,,,read,,,,1,,,0,,,,,
68833,The Annotated H.P. Lovecraft,H.P. Lovecraft,"Lovecraft, H.P.",S.T. Joshi,"=""0440506603""","=""9780440506607""",4,4.38,Dell,Paperback,368,1997,1997,2008/06/29,2008/05/12,2008,2008 (#11),read,,,,1,,,0,,,,,
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",2,4.01,Crown,Hardcover,342,2006,2006,2008/06/13,2008/06/16,2008,2008 (#10),read,,,,1,,,0,,,,,
12749,"Swann's Way (In Search of Lost Time, #1)",Marcel Proust,"Proust, Marcel",Lydia Davis,"=""0142437964""","=""9780142437964""",5,4.14,Penguin Classics,Paperback,492,2004,1913,2008/06/16,2008/03/03,2008,2008 (#9),read,,,,1,,,0,,,,,
485685,"The Maxx, Vol. 1",Sam Kieth,"Kieth, Sam","William Messner-Loebs, Dave Feiss","=""1401201245""","=""9781401201241""",3,4.20,Wildstorm,Paperback,144,2003,1995,2008/06/02,2008/05/27,"2008, comics","2008 (#8), comics (#24)",read,,,,1,,,0,,,,,
1039752,"Universe X, Vol. 1 (Earth X 2)",Jim Krueger,"Krueger, Jim",Alex Ross,"=""078510867X""","=""9780785108672""",4,3.74,Marvel Comics,Paperback,384,2002,2002,2008/05/21,2008/05/05,"2008, comics","2008 (#6), comics (#22)",read,,,,1,,,0,,,,,
2269813,Madman Volume 3,Mike Allred,"Allred, Mike",Laura Allred,"=""1582408939""","=""9781582408934""",5,4.31,Image Comics,Paperback,264,2008,,2008/05/26,2008/05/05,"2008, comics","2008 (#7), comics (#23)",read,,,,1,,,0,,,,,
43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,"Beah, Ishmael",,"=""0374105235""","=""9780374105235""",4,4.16,Sarah Crichton Books,Hardcover,229,2007,2007,2007/04/23,2008/05/05,coolcatsbookclub,coolcatsbookclub (#1),read,,,,1,,,0,,,,,
3690,The Power and the Glory,Graham Greene,"Greene, Graham",John Updike,"=""0142437301""","=""9780142437308""",5,4.00,Penguin Books,Paperback,222,2003,1940,,2008/05/13,,,read,,,,1,,,0,,,,,
162898,A Connecticut Yankee in King Arthur's Court,Mark Twain,"Twain, Mark",,"=""""","=""""",3,3.77,Simon  Schuster,Paperback,480,2007,1889,2008/05/13,2008/03/03,2008,2008 (#5),read,,,,1,,,0,,,,,
6162,All the Pretty Horses,Cormac McCarthy,"McCarthy, Cormac",,"=""0739412531""","=""9780739412534""",4,3.99,Vintage,Paperback,302,1992,1992,,2008/05/12,,,read,,,,1,,,0,,,,,
3102,Howards End,E.M. Forster,"Forster, E.M.",,"=""0486424545""","=""9780486424545""",5,3.96,Dover Publications,Paperback,246,2002,1910,,2008/05/12,,,read,,,,1,,,0,,,,,
5246,Ethan Frome,Edith Wharton,"Wharton, Edith",,"=""0142437808""","=""9780142437803""",5,3.39,Penguin Classics,Paperback,99,2005,1911,,2008/05/12,,,read,,,,1,,,0,,,,,
720238,The Mother's Recompense,Edith Wharton,"Wharton, Edith",,"=""0684825317""","=""9780684825311""",4,3.68,Scribner,Paperback,288,1996,1925,,2008/05/12,,,read,,,,1,,,0,,,,,
53281,The Best American Short Stories 2004,Lorrie Moore,"Moore, Lorrie",Katrina Kenison,"=""0618197354""","=""9780618197354""",4,3.94,Mariner Books,Paperback,496,2004,2004,,2008/05/12,,,read,,,,1,,,0,,,,,
80369,Discipline and Punish: The Birth of the Prison,Michel Foucault,"Foucault, Michel",A.M. Sheridan-Smith,"=""0679752552""","=""9780679752554""",5,4.22,Vintage,Paperback,352,1995,1975,,2008/05/12,,,read,,,,1,,,0,,,,,
4009,Nine Stories,J.D. Salinger,"Salinger, J.D.",,"=""0316767727""","=""9780316767729""",5,4.19,"Little, Brown and Company",Paperback,198,2001,1953,,2008/05/12,,,read,,,,1,,,0,,,,,
5114,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",J.D. Salinger,"Salinger, J.D.",,"=""0316766941""","=""9780316766944""",5,4.12,Back Bay Books,Paperback,256,2001,1955,,2008/05/12,,,read,,,,1,,,0,,,,,
135479,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0140285601""","=""9780140285604""",4,4.16,Penguin,Paperback,306,1999,1963,,2008/05/12,coolcatsbookclub,coolcatsbookclub (#2),read,,,,1,,,0,,,,,
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",5,4.08,Dial Press,Paperback,275,1999,1969,,2008/05/12,,,read,,,,1,,,0,,,,,
9590,"God Bless You, Mr. Rosewater",Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333471""","=""9780385333474""",4,3.96,Dial Press,Paperback,288,1998,1965,,2008/05/12,coolcatsbookclub,coolcatsbookclub (#3),read,,,,1,,,0,,,,,
2865,Girl with a Pearl Earring,Tracy Chevalier,"Chevalier, Tracy",,"=""0452287022""","=""9780452287020""",4,3.88,Plume/Penguin,Paperback,233,2005,2000,,2008/05/12,,,read,,,,1,,,0,,,,,
11449,Cathedral,Raymond Carver,"Carver, Raymond",,"=""0679723692""","=""9780679723691""",5,4.28,Vintage Contemporaries,Paperback,230,1989,1983,,2008/05/12,,,read,,,,1,,,0,,,,,
11437,Where I'm Calling From: New and Selected Stories,Raymond Carver,"Carver, Raymond",,"=""0679722319""","=""9780679722311""",5,4.42,Vintage Contemporaries,Paperback,544,2000,1988,,2008/05/12,,,read,,,,1,,,0,,,,,
52528,The Painted Drum,Louise Erdrich,"Erdrich, Louise",,"=""0060515112""","=""9780060515119""",5,3.86,Harper Perennial,Paperback,304,2019,2005,,2008/05/12,,,read,,,,1,,,0,,,,,
91440,Love Medicine,Louise Erdrich,"Erdrich, Louise",,"=""0060786469""","=""9780060786465""",5,3.99,Harper Perennial Modern Classics,Paperback,367,2005,1984,,2008/05/12,,,read,,,,1,,,0,,,,,
4670,Tender is the Night,F. Scott Fitzgerald,"Fitzgerald, F. Scott","Arnold Goldman, Richard Godden","=""0141183594""","=""9780141183596""",5,3.82,Penguin Classics,Paperback,400,2001,1934,,2008/05/12,,,read,,,,1,,,0,,,,,
85987,Portrait in Sepia,Isabel Allende,"Allende, Isabel",Margaret Sayers Peden,"=""0060898488""","=""9780060898489""",5,3.96,Harper Perennial,Paperback,336,2006,2000,,2008/05/05,,,read,,,,1,,,0,,,,,
386187,Midnight in the Garden of Good and Evil,John Berendt,"Berendt, John",,"=""0679751521""","=""9780679751526""",4,3.92,Vintage,Paperback,386,1999,1994,,2008/05/05,,,read,,,,1,,,0,,,,,
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",5,3.77,Scribner,Hardcover,96,1996,1952,,2008/05/05,,,read,,,,1,,,0,,,,,
1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,"Friedman, Thomas L.",,"=""0374292795""","=""9780374292799""",3,3.68,"Farrar, Straus and Giroux (NY)",Hardcover,616,2006,2005,,2008/05/05,,,read,,,,1,,,0,,,,,
91017,Rubicon: The Last Years of the Roman Republic,Tom Holland,"Holland, Tom",,"=""1400078970""","=""9781400078974""",5,4.19,Anchor,Paperback,464,2005,2003,,2008/05/05,,,read,,,,1,,,0,,,,,
56034,The French Lieutenant's Woman,John Fowles,"Fowles, John",,"=""0099478331""","=""9780099478331""",4,3.87,Vintage,Paperback,470,2009,1969,,2008/05/05,,,read,,,,1,,,0,,,,,
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",4,4.27,Harper Perennial Modern Classics,Paperback,324,2006,1960,,2008/05/05,,,read,,,,1,,,0,,,,,
3431,The Five People You Meet in Heaven,Mitch Albom,"Albom, Mitch",,"=""1401308589""","=""9781401308582""",1,3.93,Hyperion,Paperback,196,2003,2003,,2008/05/05,,,read,This is one of the worst books I have ever read.,,,1,,,0,,,,,
7613,Animal Farm,George Orwell,"Orwell, George","Boris Grabnar, Peter Škerl","=""0452284244""","=""9780452284241""",3,3.94,NAL,Paperback,122,2003,1945,,2008/05/05,,,read,,,,1,,,0,,,,,
4989,The Red Tent,Anita Diamant,"Diamant, Anita",,"=""0312353766""","=""9780312353766""",3,4.17,St. Martin's Press,Hardcover,336,2005,1997,,2008/05/05,,,read,,,,1,,,0,,,,,
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,"=""0060256656""","=""9780060256654""",4,4.37,HarperCollins Publishers,Hardcover,64,1964,1964,,2008/05/05,,,read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",3,4.57,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2008/05/05,,,read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439064864""","=""9780439064866""",3,4.42,Arthur A. Levine Books / Scholastic Inc.,Hardcover,341,1999,1998,,2008/05/05,,,read,,,,1,,,0,,,,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",3,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2008/05/05,,,read,,,,1,,,0,,,,,
3447,In the Lake of the Woods,Tim O'Brien,"O'Brien, Tim",,"=""061870986X""","=""9780618709861""",4,3.78,Mariner Books,Paperback,303,2006,1994,,2008/05/05,,,read,,,,1,,,0,,,,,
52877,The Toughest Indian in the World,Sherman Alexie,"Alexie, Sherman",,"=""0802138004""","=""9780802138002""",4,4.07,Grove Press,Paperback,256,2001,2000,,2008/05/05,,,read,,,,1,,,0,,,,,
6159,Reservation Blues,Sherman Alexie,"Alexie, Sherman",,"=""0802141900""","=""9780802141903""",5,3.98,Grove Press,Paperback,306,2005,1995,,2008/05/05,,,read,,,,1,,,0,,,,,
52873,The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,"Alexie, Sherman",,"=""0802141676""","=""9780802141675""",4,4.09,Grove Press,Paperback,242,2005,1993,,2008/05/05,,,read,,,,1,,,0,,,,,
22283,Survivor,Chuck Palahniuk,"Palahniuk, Chuck",,"=""009928264X""","=""9780099282648""",4,3.92,Vintage,Paperback,289,2000,1999,,2008/05/05,,,read,,,,1,,,0,,,,,
22290,Invisible Monsters,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0099285444""","=""9780099285441""",4,4.01,Vintage,Paperback,297,2000,1999,,2008/05/05,,,read,,,,1,,,0,,,,,
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",3,4.19,W.W. Norton & Company (NYC),Paperback,218,2005,1996,,2008/05/05,,,read,,,,1,,,0,,,,,
18521,A Room of One's Own,Virginia Woolf,"Woolf, Virginia",,"=""0141183535""","=""9780141183534""",4,4.15,Penguin Books,Paperback,112,2000,1929,,2008/05/05,,,read,,,,1,,,0,,,,,
14942,Mrs. Dalloway,Virginia Woolf,"Woolf, Virginia",Maureen Howard,"=""0151009988""","=""9780151009985""",5,3.79,Houghton Mifflin Harcourt,Hardcover,194,2002,1925,,2008/05/05,,,read,,,,1,,,0,,,,,
78728,Ignorance,Milan Kundera,"Kundera, Milan",Linda Asher,"=""0060002107""","=""9780060002107""",4,3.78,Harper Perennial,Paperback,195,2003,2000,,2008/05/05,,,read,,,,1,,,0,,,,,
28635,Identity,Milan Kundera,"Kundera, Milan",Linda Asher,"=""0060930314""","=""9780060930318""",4,3.68,Harper Perennial,Paperback,168,1999,1997,,2008/05/05,,,read,,,,1,,,0,,,,,
240976,The Book of Laughter and Forgetting,Milan Kundera,"Kundera, Milan","Aaron Asher, Serena Vitale","=""0060932147""","=""9780060932145""",5,3.99,HarperPerennial Modern Classics,Paperback,313,1999,1979,,2008/05/05,,,read,,,,1,,,0,,,,,
4934,The Brothers Karamazov,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor","Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky","=""0374528373""","=""9780374528379""",5,4.32,"Farrar, Straus and Giroux",Paperback,796,2002,1879,2007/02/07,2008/05/05,,,read,,,,1,,,0,,,,,
77142,Snow Falling on Cedars,David Guterson,"Guterson, David",,"=""067976402X""","=""9780679764021""",4,3.84,Vintage,Paperback,460,1995,1994,2007/04/20,2008/05/05,,,read,,,,1,,,0,,,,,
3263575,Franny and Zooey,J.D. Salinger,"Salinger, J.D.",,"=""0606288333""","=""9780606288330""",5,3.98,Turtleback Books,Hardcover,202,1991,1961,2007/06/11,2008/05/05,,,read,,,,1,,,0,,,,,
195548,Caleb Williams,William Godwin,"Godwin, William",Maurice Hindle,"=""0141441232""","=""9780141441238""",4,3.47,Penguin Classics,Paperback,384,2005,1794,2007/06/22,2008/05/05,,,read,,,,1,,,0,,,,,
100386,Earth X,Jim Krueger,"Krueger, Jim","Alex Ross, John Paul Leon","=""078510755X""","=""9780785107552""",4,3.86,Marvel Comics Group,Paperback,464,2001,2000,2007/06/24,2008/05/05,comics,comics (#21),read,,,,1,,,0,,,,,
11780,You Must Remember This,Joyce Carol Oates,"Oates, Joyce Carol",,"=""0452280192""","=""9780452280199""",4,3.76,Plume,Paperback,436,1998,1987,,2008/05/05,,,read,,,,1,,,0,,,,,
677946,Memories of the Ford Administration,John Updike,"Updike, John",,"=""0140178589""","=""9780140178586""",4,3.32,Penguin Books,Unknown Binding,,1999,1992,,2008/05/05,,,read,,,,1,,,0,,,,,
85391,"Rabbit Is Rich (Rabbit Angstrom, #3)",John Updike,"Updike, John",,"=""0140249435""","=""9780140249439""",4,3.91,Penguin Books Ltd,Paperback,480,1997,1981,,2008/05/05,,,read,,,,1,,,0,,,,,
11666,Rabbit at Rest (Rabbit Angstrom #4),John Updike,"Updike, John",,"=""0449911942""","=""9780449911945""",5,3.98,Random House Trade,Paperback,608,1996,1990,,2008/05/05,,,read,,,,1,,,0,,,,,
46917,Rabbit Redux (Rabbit Angstrom #2),John Updike,"Updike, John",,"=""0449911934""","=""9780449911938""",4,3.80,Random House Trade Paperbacks,Paperback,440,1996,1971,,2008/05/05,,,read,,,,1,,,0,,,,,
85386,"Rabbit, Run (Rabbit Angstrom #1)",John Updike,"Updike, John",,"=""0449911659""","=""9780449911655""",4,3.58,Random House,Paperback,325,1996,1960,,2008/05/05,,,read,,,,1,,,0,,,,,
102458,"Hellboy, Vol. 1: Seed of Destruction",Mike Mignola,"Mignola, Mike",John Byrne,"=""1593070942""","=""9781593070946""",4,4.12,Dark Horse ,Paperback,128,2004,1994,2008/05/01,2008/05/05,"2008, comics","2008 (#3), comics (#1)",read,,,,1,,,0,,,,,
154798,Superman: Red Son,Mark Millar,"Millar, Mark","Kilian Plunkett, Andrew C. Robinson, Walden Wong, Dave   Johnson, Paul Mounts, Ken Lopez","=""1401201911""","=""9781401201913""",5,4.17,DC Comics,Paperback,160,2004,2003,2008/05/05,2008/05/05,"2008, comics","2008 (#4), comics (#2)",read,,,,1,,,0,,,,,
79426,"Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran Sudžuka, José Marzán Jr.","=""1401210090""","=""9781401210090""",5,4.23,Vertigo,Paperback,144,2006,2006,2008/04/15,2008/05/05,"2008, comics","2008 (#2), comics (#3)",read,,,,1,,,0,,,,,
79422,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran Sudžuka, José Marzán Jr.","=""1401210104""","=""9781401210106""",4,4.21,Vertigo,Paperback,144,2006,2006,2008/05/01,2008/05/05,"2008, comics","2008 (#1), comics (#4)",read,,,,1,,,0,,,,,
59969,"Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)",Frank Miller,"Miller, Frank",,"=""1593072945""","=""9781593072940""",5,4.17,Dark Horse,Paperback,208,2010,1993,2008/04/25,2008/04/26,"2008, comics","2008, comics (#5)",read,,,,1,,,0,,,,,
156529,"Y: The Last Man, Vol. 6: Girl on Girl (Y: The Last Man, #6)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran Sudžuka, José Marzán Jr.","=""1401205011""","=""9781401205010""",5,4.20,Vertigo,Paperback,128,2005,2005,2008/03/01,2008/04/02,"2008, comics","2008, comics (#6)",read,,,,1,,,0,,,,,
623922,How to Be Idle,Tom Hodgkinson,"Hodgkinson, Tom",,"=""0060779691""","=""9780060779696""",4,3.81,Harper Perennial,Paperback,286,2007,2004,2008/03/01,2008/04/02,2008,2008,read,,,,1,,,0,,,,,
29580,Second Foundation (Foundation #3),Isaac Asimov,"Asimov, Isaac",,"=""0553803735""","=""9780553803730""",5,4.26,Bantam Spectra,Hardcover,256,2004,1953,2008/03/01,2008/04/02,2008,2008,read,,,,1,,,0,,,,,
29581,Foundation and Empire (Foundation #2),Isaac Asimov,"Asimov, Isaac",,"=""0553803727""","=""9780553803723""",4,4.22,Spectra Books,Hardcover,256,2004,1952,2008/03/01,2008/04/02,2008,2008,read,,,,1,,,0,,,,,
4952,What Is the What,Dave Eggers,"Eggers, Dave",,"=""1932416641""","=""9781932416640""",3,4.16,McSweeney's,Hardcover,475,2006,2006,2008/03/09,2008/03/03,2008,2008,read,,,,1,,,0,,,,,
9784,Women in Love,D.H. Lawrence,"Lawrence, D.H.",,"=""0486424588""","=""9780486424583""",5,3.67,Dover Publications,Paperback,416,2003,1920,,2008/03/03,,,read,,,,1,,,0,,,,,
11650,"American Pastoral (The American Trilogy, #1)",Philip Roth,"Roth, Philip",,"=""0099771810""","=""9780099771814""",3,3.93,Vintage,Paperback,432,1998,1997,,2008/03/03,,,read,,,,1,,,0,,,,,
251762,Bee Season,Myla Goldberg,"Goldberg, Myla",,"=""0385498802""","=""9780385498807""",3,3.57,Anchor,Paperback,275,2001,2000,,2008/03/03,,,read,,,,1,,,0,,,,,
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.80,Back Bay Books,Paperback,277,2001,1951,,2008/03/03,,,read,,,,1,,,0,,,,,
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Francis Scott Fitzgerald,"=""""","=""""",5,3.92,Scribner,Paperback,200,2004,1925,,2008/03/03,,,read,,,,1,,,0,,,,,
5470,1984,George Orwell,"Orwell, George",Erich Fromm,"=""""","=""""",5,4.18,New American Library,Mass Market Paperback,328,1950,1949,,2008/03/03,,,read,,,,1,,,0,,,,,
2956,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark","Guy Cardwell, John Seelye, Walter Trier","=""0142437174""","=""9780142437179""",4,3.82,Penguin Classics,Paperback,327,2002,1876,,2008/03/03,,,read,,,,1,,,0,,,,,
11741,Housekeeping,Marilynne Robinson,"Robinson, Marilynne",,"=""0312424094""","=""9780312424091""",4,3.82,Picador USA,Paperback,219,2004,1980,,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
7656,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""8445074873""","=""9788445074879""",3,3.99,Del Rey,Paperback,186,2004,1953,2007/04/21,2008/03/03,,,read,,,,1,,,0,,,,,
37442,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,"Maguire, Gregory",Douglas Smith,"=""0060987103""","=""9780060987107""",2,3.53,William Morrow Paperbacks,Paperback,406,2000,1995,,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
248596,"Something Wicked This Way Comes (Green Town, #2)",Ray Bradbury,"Bradbury, Ray",,"=""0380729407""","=""9780380729401""",3,3.94,Harper Voyager,Mass Market Paperback,293,1998,1962,2007/02/10,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",Berliani M. Nugrahani,"=""""","=""""",3,4.30,Riverhead Books,Paperback,371,2004,2003,,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
29425,Indecision,Benjamin Kunkel,"Kunkel, Benjamin",,"=""0330444573""","=""9780330444576""",3,2.86,Picador,Paperback,256,2006,2005,,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
227265,"Ishmael: An Adventure of the Mind and Spirit (Ishmael, #1)",Daniel Quinn,"Quinn, Daniel",,"=""0553375407""","=""9780553375404""",2,4.00,Bantam,Paperback,266,1995,1992,,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
168668,"Catch-22 (Catch-22, #1)",Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",4,3.98,Simon & Schuster ,Paperback,453,2004,1961,,2008/03/03,,,read,,,,1,,,0,,,,,
26101,Laughable Loves,Milan Kundera,"Kundera, Milan",Suzanne Rappaport,"=""0571206921""","=""9780571206926""",5,3.87,Faber & Faber,Paperback,287,2000,1970,2007/02/20,2008/03/03,,,read,,,,1,,,0,,,,,
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",Aníbal Fernandes,"=""1892295490""","=""9781892295491""",3,3.42,Green Integer,Paperback,188,2003,1899,,2008/03/03,,,read,,,,1,,,0,,,,,
452196,"Jurassic Park (Parque Jurásico, #1)",Michael Crichton,"Crichton, Michael",,"=""9871138806""","=""9789871138807""",3,4.03,DeBolsillo (Argentina),Paperback,466,2004,1990,,2008/03/03,,,read,,,,1,,,0,,,,,
667,Anthem,Ayn Rand,"Rand, Ayn",,"=""0452281253""","=""9780452281257""",3,3.63,NAL,Paperback,105,1999,1938,,2008/03/03,,,read,,,,1,,,0,,,,,
6129,Siddhartha,Hermann Hesse,"Hesse, Hermann",,"=""2253008486""","=""9782253008484""",4,4.02,Le Livre de Poche,Mass Market Paperback,160,1975,1922,,2008/03/03,,,read,,,,1,,,0,,,,,
10235,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",Tracy Kidder,"Kidder, Tracy",,"=""0812973011""","=""9780812973013""",2,4.21,Random House Trade,Paperback,333,2004,2003,,2008/03/03,coolcatsbookclub,coolcatsbookclub,read,,,,1,,,0,,,,,
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan",Michael Henry Heim,"=""0571224385""","=""9780571224388""",4,4.10,Harper Perennial,Paperback,320,2009,1984,,2008/03/03,,,read,,,,1,,,0,,,,,
7967,"Speaker for the Dead (Ender’s Saga, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812550757""","=""9780812550757""",3,4.07,Tor Books,Paperback,382,1994,1986,,2008/03/03,,,read,,,,1,,,0,,,,,
4980,Breakfast of Champions,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385334206""","=""9780385334204""",4,4.07,Dell Publishing,Paperback,303,1999,1973,,2008/03/03,,,read,,,,1,,,0,,,,,
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",3,3.87,Penguin Books,Paperback,103,2002,1937,,2008/03/03,,,read,,,,1,,,0,,,,,
8650,The Lost World (Jurassic Park #2),Michael Crichton,"Crichton, Michael",,"=""0752224417""","=""9780752224411""",2,3.78,"Alfred A. Knopf, Inc.",Mass Market Paperback,448,1995,1995,,2008/03/03,,,read,,,,1,,,0,,,,,
1529054,Wuthering Heights,Emily Brontë,"Brontë, Emily",,"=""0671014803""","=""9780671014803""",4,3.85,Washington Square Press / Pocket Books,Paperback,,1997,1847,,2008/03/03,,,read,,,,1,,,0,,,,,
5113,Franny and Zooey,J.D. Salinger,"Salinger, J.D.",,"=""0316769029""","=""9780316769020""",5,3.98,Back Bay Books,Paperback,201,2001,1961,,2008/03/03,,,read,,,,1,,,0,,,,,
22328,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""""","=""""",4,3.90,Ace Books,Mass Market Paperback,271,1984,1984,,2008/03/03,,,read,,,,1,,,0,,,,,
76680,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553293354""","=""9780553293357""",4,4.17,Spectra Books,Paperback,296,1991,1951,2008/02/01,2008/03/03,2008,2008,read,,,,1,,,0,,,,,
156533,"Y: The Last Man, Vol. 5: Ring of Truth (Y: The Last Man, #5)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, José Marzán Jr.","=""1401204872""","=""9781401204877""",3,4.27,Vertigo,Paperback,192,2005,2005,2008/04/02,2008/03/03,"2008, comics","2008, comics (#7)",read,,,,1,,,0,,,,,
32421,Velocity,Dean Koontz,"Koontz, Dean",,"=""0553588257""","=""9780553588255""",1,3.86,Bantam,Mass Market Paperback,460,2006,2005,,2008/03/03,,,read,,,,1,,,0,,,,,
75186,Real Food: What to Eat and Why,Nina Planck,"Planck, Nina",,"=""1596911441""","=""9781596911444""",4,4.04,Bloomsbury,Hardcover,343,2006,2006,2008/04/26,2008/03/03,2008,2008,read,,,,1,,,0,,,,,
